"COD_UBIC_C,N,11,0","DESC_LINEA,C,50","COD_VARIAN,N,11,0","ORDINAL,N,6,0","DESC_UBIC_,C,100","COD_CALLE1,N,11,0","COD_CALLE2,N,11,0","X,N,32,10","Y,N,32,10"
208,158,3996,3,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,494,4415,7,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,494,4457,7,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,494,4468,8,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,151,4490,7,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,151,4493,8,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,494,4499,8,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,495,4513,6,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,143,4618,2,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,150,4620,2,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,156,4624,2,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,158,4626,2,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,158,4628,2,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,175,4640,2,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,79,4756,4,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,140,4798,2,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,140,8050,2,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
208,79,8121,2,MERCEDES/Ejido,4404,2481,574267.474991782,6137336.85331425
209,330,4481,3,BCO PREVISI?ÙN SOCIAL,4404,2241,575266.466868769,6137745.20606987
209,330,4672,3,BCO PREVISI?ÙN SOCIAL,4404,2241,575266.466868769,6137745.20606987
210,148,3976,7,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,3977,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,3980,9,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,3981,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,147,4030,7,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,147,4031,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4032,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4033,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4044,6,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4045,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4046,8,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4114,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,149,4271,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,149,4272,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,149,4307,8,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,149,4308,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,149,4341,7,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,149,4342,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,151,4490,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,151,4492,9,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,151,4493,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,151,4494,9,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,157,4569,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,157,4570,5,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4590,6,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4591,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4598,8,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4599,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4616,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4617,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4633,7,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4634,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,147,4643,7,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,147,4644,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4645,9,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,4646,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,7716,6,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,7805,6,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,7808,6,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,7829,4,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
210,148,7830,6,MILLANGuadalupe,4461,3171,574279.220102341,6140201.8988636
213,L1,1551,3,SANGUINETTI/O??Higgins,4909,6350,558922.34802333,6145637.77297876
213,L1,1554,2,SANGUINETTI/O??Higgins,4909,6350,558922.34802333,6145637.77297876
213,L35,1575,2,SANGUINETTI/O??Higgins,4909,6350,558922.34802333,6145637.77297876
213,L35,1577,2,SANGUINETTI/O??Higgins,4909,6350,558922.34802333,6145637.77297876
213,L1,2352,3,SANGUINETTI/O??Higgins,4909,6350,558922.34802333,6145637.77297876
213,L1,2379,3,SANGUINETTI/O??Higgins,4909,6350,558922.34802333,6145637.77297876
213,135,4613,2,SANGUINETTI/O??Higgins,4909,6350,558922.34802333,6145637.77297876
213,135,4614,6,SANGUINETTI/O??Higgins,4909,6350,558922.34802333,6145637.77297876
213,135,8659,2,SANGUINETTI/O??Higgins,4909,6350,558922.34802333,6145637.77297876
214,175,4639,3,MENDOZA/O Rodriguez,6093,4395,576329.012529344,6149897.53375698
214,175,4640,10,MENDOZA/O Rodriguez,6093,4395,576329.012529344,6149897.53375698
216,124,650,5,PALACIO DE LA LUZ,5115,162,573588.496402066,6139409.59471241
